opportunity_id,sales_agent,product,product_series,account,sector,account_revenue,account_employees,deal_stage,engage_date,engagement_age_days,account_tier,product_value_tier,engagement_age_band,crm_priority_score,priority_tier
L9EVLHSJ,Kami Bicknell,GTX Plus Basic,GTX,,,,,Engaging,2017-10-08,84,Unassigned Account,Medium Value,Recent (<= 90 days),70,Tier 2 — Medium Priority
LABZ0UGB,Cecily Lampkin,GTX Plus Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
LAYVBSH4,Anna Snelling,GTX Basic,GTX,,,,,Engaging,2017-07-19,165,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
LBO52V0N,Cassey Cress,GTX Pro,GTX,,,,,Engaging,2017-08-14,139,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
LC2RIMSX,Rosalina Dieter,GTX Pro,GTX,Vehement Capital Partners,finance,646.1,883.0,Engaging,2017-06-10,204,Mid-Market,High Value,Stalled / Critical (> 180 days),80,Tier 1 — High Priority
LC93MVYP,Kami Bicknell,GTX Basic,GTX,,,,,Engaging,2017-12-01,30,Unassigned Account,Low Value,Recent (<= 90 days),60,Tier 2 — Medium Priority
LCQ934W7,Cassey Cress,GTX Plus Basic,GTX,Xx-holding,finance,7537.24,20293.0,Engaging,2017-05-05,240,Enterprise,Medium Value,Stalled / Critical (> 180 days),80,Tier 1 — High Priority
LD4F6QTP,Anna Snelling,GTX Plus Pro,GTX,Groovestreet,retail,223.8,299.0,Engaging,2017-07-20,164,Commercial / Small,High Value,Aging (91-180 days),80,Tier 1 — High Priority
LDJ6VTNW,Daniell Hammack,GTX Plus Basic,GTX,,,,,Engaging,2017-10-04,88,Unassigned Account,Medium Value,Recent (<= 90 days),70,Tier 2 — Medium Priority
LDK61ORQ,Hayden Neloms,MG Special,MG,Xx-zobam,entertainment,3838.39,8274.0,Engaging,2017-07-19,165,Enterprise,Low Value,Aging (91-180 days),75,Tier 1 — High Priority
LDQITW5C,Lajuana Vencill,MG Advanced,MG,Acme Corporation,technology,1100.04,2822.0,Engaging,2017-08-03,150,Mid-Market,Medium Value,Aging (91-180 days),75,Tier 1 — High Priority
LEJWV2Y5,Darcel Schlecht,GTX Basic,GTX,Donquadtech,technology,1712.68,3194.0,Prospecting,,0,Mid-Market,Low Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
LFD1ZGJ8,Darcel Schlecht,GTX Pro,GTX,,,,,Prospecting,,0,Unassigned Account,High Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
LFI3BGEE,Daniell Hammack,GTX Plus Pro,GTX,,,,,Engaging,2017-09-22,100,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
LFJVV393,Hayden Neloms,GTX Plus Basic,GTX,,,,,Engaging,2017-08-13,140,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
LHBWJAD3,Darcel Schlecht,GTX Plus Basic,GTX,,,,,Engaging,2017-07-20,164,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
LIB4KUZJ,Versie Hillebrand,MG Advanced,MG,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
LIQZNH9U,Kary Hendrixson,GTX Plus Pro,GTX,,,,,Engaging,2017-03-31,275,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
LJBQ7P0V,James Ascencio,MG Special,MG,Zotware,software,4478.47,13809.0,Engaging,2017-03-09,297,Enterprise,Low Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
LKDSEQ2Q,Darcel Schlecht,GTX Plus Basic,GTX,Yearin,retail,2261.05,3851.0,Prospecting,,0,Mid-Market,Medium Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
LKJZEISS,Zane Levy,GTX Basic,GTX,,,,,Engaging,2017-08-24,129,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
LLQCQOCR,Kary Hendrixson,GTX Plus Basic,GTX,,,,,Engaging,2017-06-19,195,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
LMKNU8IZ,Markita Hansen,GTX Pro,GTX,,,,,Engaging,2017-02-24,310,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
LMOAYCUK,Kami Bicknell,GTX Plus Basic,GTX,Plusstrip,entertainment,349.81,315.0,Engaging,2017-01-11,354,Commercial / Small,Medium Value,Stalled / Critical (> 180 days),65,Tier 2 — Medium Priority
LMU41E2W,Rosalina Dieter,MG Special,MG,,,,,Engaging,2017-08-30,123,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
LO8L5ELD,Darcel Schlecht,GTX Pro,GTX,Inity,marketing,2403.58,8801.0,Prospecting,,0,Enterprise,High Value,Unengaged (Prospecting),70,Tier 2 — Medium Priority
LOHJU3OB,Zane Levy,GTX Pro,GTX,,,,,Engaging,2017-09-10,112,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
LOQ46F0T,Cassey Cress,GTX Basic,GTX,,,,,Engaging,2017-09-03,119,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
LORMJLTE,Lajuana Vencill,GTX Plus Basic,GTX,Konmatfix,marketing,375.43,1190.0,Engaging,2017-07-19,165,Mid-Market,Medium Value,Aging (91-180 days),75,Tier 1 — High Priority
LR45YFE4,Violet Mclelland,MG Special,MG,Groovestreet,retail,223.8,299.0,Engaging,2017-05-03,242,Commercial / Small,Low Value,Stalled / Critical (> 180 days),55,Tier 2 — Medium Priority
LSA39JBG,Daniell Hammack,GTX Basic,GTX,,,,,Engaging,2017-03-05,301,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
LSVGDJ1A,Kary Hendrixson,GTX Plus Pro,GTX,,,,,Engaging,2017-04-17,258,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
LT111IZL,Moses Frase,MG Special,MG,,,,,Engaging,2017-08-12,141,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
LTVGILHP,Kary Hendrixson,GTX Basic,GTX,Bioholding,medical,587.34,1356.0,Engaging,2017-05-11,234,Mid-Market,Low Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
LUTZ8UQM,Darcel Schlecht,GTX Pro,GTX,Isdom,medical,3178.24,4540.0,Engaging,2017-07-25,159,Enterprise,High Value,Aging (91-180 days),95,Tier 1 — High Priority
LWPFQ1UA,Kary Hendrixson,GTX Basic,GTX,,,,,Engaging,2017-04-15,260,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
LWXHKI88,Vicki Laflamme,MG Special,MG,,,,,Engaging,2017-03-28,278,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
LXM6CTMS,Hayden Neloms,GTX Plus Basic,GTX,,,,,Engaging,2017-02-12,322,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
LXS3Z82E,Niesha Huffines,MG Advanced,MG,,,,,Engaging,2017-07-23,161,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
LXVCMY4C,Daniell Hammack,GTX Pro,GTX,,,,,Engaging,2017-08-17,136,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
LXZD2PZD,Corliss Cosme,GTX Plus Pro,GTX,,,,,Engaging,2017-04-04,271,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
LZ3B174J,Vicki Laflamme,MG Special,MG,,,,,Engaging,2017-09-29,93,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
LZW4N9KF,Darcel Schlecht,GTX Plus Pro,GTX,Zathunicon,retail,71.12,144.0,Prospecting,,0,Commercial / Small,High Value,Unengaged (Prospecting),55,Tier 2 — Medium Priority
M16D8PYH,Daniell Hammack,GTX Plus Pro,GTX,,,,,Engaging,2017-01-05,360,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
M22PCEKY,Moses Frase,GTX Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
M2A8EY5Q,Hayden Neloms,GTX Plus Pro,GTX,,,,,Engaging,2017-07-16,168,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
M2ZRU2UH,Rosalina Dieter,GTX Basic,GTX,,,,,Engaging,2017-07-28,156,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
M3IMVC9G,Rosalina Dieter,GTX Plus Basic,GTX,,,,,Engaging,2017-05-16,229,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
M41NS5DN,Cassey Cress,GTX Plus Pro,GTX,,,,,Engaging,2017-03-24,282,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
M4WW6I1S,Lajuana Vencill,MG Special,MG,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
M5FP7HGQ,Moses Frase,MG Special,MG,,,,,Engaging,2017-07-28,156,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
M5ZYQFGR,Moses Frase,MG Advanced,MG,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
M64OQCC3,Darcel Schlecht,MG Special,MG,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
M6JT5RL8,Darcel Schlecht,GTX Pro,GTX,,,,,Engaging,2017-07-27,157,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
M7I5O9YU,Corliss Cosme,GTX Basic,GTX,Cheers,entertainment,4269.9,6472.0,Engaging,2016-11-23,403,Enterprise,Low Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
M7UNLZEP,Marty Freudenburg,GTX Pro,GTX,Finhigh,finance,1102.43,1759.0,Prospecting,,0,Mid-Market,High Value,Unengaged (Prospecting),60,Tier 2 — Medium Priority
M857G6G1,Vicki Laflamme,MG Advanced,MG,,,,,Engaging,2017-04-18,257,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
M9GP930T,Rosalina Dieter,MG Special,MG,,,,,Engaging,2017-04-23,252,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
M9V8824W,Corliss Cosme,MG Advanced,MG,,,,,Engaging,2017-04-07,268,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
MA56XGWR,Daniell Hammack,GTX Basic,GTX,Iselectrics,technology,527.11,1428.0,Engaging,2017-11-05,56,Mid-Market,Low Value,Recent (<= 90 days),70,Tier 2 — Medium Priority
MAH5U65E,Vicki Laflamme,MG Advanced,MG,,,,,Engaging,2017-08-18,135,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
MB7G8DWS,Cassey Cress,GTX Plus Pro,GTX,,,,,Engaging,2017-04-03,272,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
MBPJUJ7F,Jonathan Berthelot,GTX Basic,GTX,Plexzap,retail,2437.85,4874.0,Engaging,2017-08-10,143,Mid-Market,Low Value,Aging (91-180 days),65,Tier 2 — Medium Priority
MBYOJR5A,Marty Freudenburg,GTX Plus Pro,GTX,,,,,Engaging,2017-08-01,152,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
MCA0202R,Kary Hendrixson,GTX Basic,GTX,,,,,Engaging,2017-06-12,202,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
MCE5DKD1,Markita Hansen,MG Special,MG,Bioholding,medical,587.34,1356.0,Engaging,2017-01-10,355,Mid-Market,Low Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
MFU6Y5HX,Niesha Huffines,MG Special,MG,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
MG1YUTUE,Markita Hansen,MG Special,MG,Acme Corporation,technology,1100.04,2822.0,Engaging,2017-10-01,91,Mid-Market,Low Value,Aging (91-180 days),65,Tier 2 — Medium Priority
MGD7DZAU,Kami Bicknell,GTX Basic,GTX,Globex Corporation,technology,1223.72,2497.0,Engaging,2017-05-19,226,Mid-Market,Low Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
MI3MV7PU,Marty Freudenburg,MG Advanced,MG,Acme Corporation,technology,1100.04,2822.0,Prospecting,,0,Mid-Market,Medium Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
MIA65OVY,Elease Gluck,MG Special,MG,,,,,Engaging,2017-10-06,86,Unassigned Account,Low Value,Recent (<= 90 days),60,Tier 2 — Medium Priority
MIGDLH14,Zane Levy,GTX Basic,GTX,,,,,Engaging,2017-07-23,161,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
MIXJ9F4F,Maureen Marcano,GTX Plus Basic,GTX,,,,,Engaging,2017-07-18,166,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
MIY4MF3R,Hayden Neloms,MG Advanced,MG,,,,,Engaging,2017-04-01,274,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
MJK3UJ1B,Lajuana Vencill,MG Advanced,MG,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
MK380H70,Anna Snelling,MG Special,MG,,,,,Engaging,2017-07-30,154,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
MLD3WEJC,Moses Frase,MG Advanced,MG,Xx-holding,finance,7537.24,20293.0,Engaging,2017-07-25,159,Enterprise,Medium Value,Aging (91-180 days),85,Tier 1 — High Priority
MM79TSUR,Versie Hillebrand,MG Special,MG,,,,,Engaging,2017-07-22,162,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
MN6E59H6,Markita Hansen,GTX Plus Pro,GTX,,,,,Engaging,2017-03-14,292,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
MNCY3CKD,Niesha Huffines,GTX Plus Basic,GTX,Nam-zim,services,405.59,1179.0,Prospecting,,0,Mid-Market,Medium Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
MNVMY83P,Cassey Cress,GTX Pro,GTX,Plussunin,retail,1419.98,4018.0,Engaging,2016-12-10,386,Mid-Market,High Value,Stalled / Critical (> 180 days),80,Tier 1 — High Priority
MOAP4XN7,Boris Faz,GTX Pro,GTX,,,,,Engaging,2017-08-05,148,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
MON9ZE47,Niesha Huffines,GTX Basic,GTX,Groovestreet,retail,223.8,299.0,Prospecting,,0,Commercial / Small,Low Value,Unengaged (Prospecting),35,Tier 3 — Lower Priority
MPME6VZD,Kami Bicknell,GTX Plus Basic,GTX,Dontechi,software,4618.0,10083.0,Engaging,2017-05-29,216,Enterprise,Medium Value,Stalled / Critical (> 180 days),80,Tier 1 — High Priority
MQEFGUOG,Vicki Laflamme,GTX Basic,GTX,,,,,Engaging,2017-08-12,141,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
MR08TTTT,Jonathan Berthelot,GTX Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
MRCYKUX4,Hayden Neloms,MG Advanced,MG,,,,,Engaging,2017-03-14,292,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
MRWHJE9P,Cassey Cress,GTX Plus Basic,GTX,,,,,Engaging,2017-04-21,254,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
MTGV7WOM,Darcel Schlecht,GTX Plus Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
MTH7D617,Versie Hillebrand,MG Special,MG,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
MTN3BOMC,Maureen Marcano,GTX Plus Basic,GTX,,,,,Engaging,2017-07-30,154,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
MU7JWTP6,Cassey Cress,MG Special,MG,,,,,Engaging,2017-02-18,316,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
MUSSD9WD,Darcel Schlecht,GTX Plus Basic,GTX,Goodsilron,marketing,2952.73,5107.0,Engaging,2017-08-09,144,Enterprise,Medium Value,Aging (91-180 days),85,Tier 1 — High Priority
MV227O65,Maureen Marcano,GTX Plus Pro,GTX,Sonron,telecommunications,1699.85,5108.0,Engaging,2017-05-11,234,Enterprise,High Value,Stalled / Critical (> 180 days),90,Tier 1 — High Priority
MV7I9RKH,Marty Freudenburg,GTX Plus Basic,GTX,Treequote,telecommunications,5266.09,8595.0,Engaging,2017-07-21,163,Enterprise,Medium Value,Aging (91-180 days),85,Tier 1 — High Priority
MWSPTOQK,Zane Levy,GTX Pro,GTX,,,,,Engaging,2017-05-28,217,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
MYD4PBM9,Kary Hendrixson,GTX Basic,GTX,,,,,Engaging,2017-10-03,89,Unassigned Account,Low Value,Recent (<= 90 days),60,Tier 2 — Medium Priority
N07K7DR7,Rosie Papadopoulos,MG Special,MG,Plexzap,retail,2437.85,4874.0,Engaging,2016-12-18,378,Mid-Market,Low Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
N07XYH50,Gladys Colclough,GTX Pro,GTX,Newex,services,1012.72,3492.0,Engaging,2017-07-28,156,Mid-Market,High Value,Aging (91-180 days),85,Tier 1 — High Priority
N2249A7T,Markita Hansen,GTX Pro,GTX,,,,,Engaging,2017-11-02,59,Unassigned Account,High Value,Recent (<= 90 days),80,Tier 1 — High Priority
N3GVE0VP,Markita Hansen,GTK 500,GTK,,,,,Engaging,2017-05-18,227,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
N5UIZYIV,Zane Levy,MG Special,MG,Konmatfix,marketing,375.43,1190.0,Engaging,2017-01-28,337,Mid-Market,Low Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
N6BT2U29,Darcel Schlecht,GTX Pro,GTX,,,,,Prospecting,,0,Unassigned Account,High Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
N6JMQG0E,Lajuana Vencill,MG Special,MG,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
N7G1TU1X,James Ascencio,MG Advanced,MG,,,,,Engaging,2017-06-02,212,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
N909ADDC,Vicki Laflamme,MG Advanced,MG,,,,,Engaging,2017-08-02,151,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
N9GIC5PC,Anna Snelling,GTX Plus Pro,GTX,,,,,Engaging,2017-07-27,157,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
NB67WD27,Lajuana Vencill,GTX Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
NBBIFIKB,Wilburn Farren,MG Advanced,MG,,,,,Engaging,2017-09-15,107,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
NBE5EMSV,Marty Freudenburg,GTX Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
NBJR3GVR,Marty Freudenburg,GTX Pro,GTX,,,,,Engaging,2017-08-01,152,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
NCCB118E,Darcel Schlecht,GTX Pro,GTX,,,,,Engaging,2017-07-24,160,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
NCMT5KK3,Vicki Laflamme,GTX Basic,GTX,Dalttechnology,software,98.79,96.0,Engaging,2017-03-07,299,Commercial / Small,Low Value,Stalled / Critical (> 180 days),55,Tier 2 — Medium Priority
ND0OV6MQ,Kary Hendrixson,GTX Plus Basic,GTX,,,,,Engaging,2017-06-26,188,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
NDJBDONI,Lajuana Vencill,MG Advanced,MG,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
NEFPSWOJ,Markita Hansen,GTX Plus Basic,GTX,Toughzap,retail,332.43,799.0,Engaging,2017-06-16,198,Commercial / Small,Medium Value,Stalled / Critical (> 180 days),65,Tier 2 — Medium Priority
NFMCPYOV,Rosie Papadopoulos,GTX Basic,GTX,Finjob,employment,2059.9,3644.0,Engaging,2017-03-30,276,Mid-Market,Low Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
NGCM47PC,Zane Levy,GTX Pro,GTX,,,,,Engaging,2017-03-07,299,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
NGG8O0JX,Markita Hansen,GTX Basic,GTX,,,,,Engaging,2017-10-13,79,Unassigned Account,Low Value,Recent (<= 90 days),60,Tier 2 — Medium Priority
NGTVHTFH,Boris Faz,GTX Pro,GTX,,,,,Engaging,2017-12-19,12,Unassigned Account,High Value,Recent (<= 90 days),80,Tier 1 — High Priority
NJC4XMEN,James Ascencio,GTX Plus Basic,GTX,Initech,telecommunications,6395.05,20275.0,Engaging,2017-09-09,113,Enterprise,Medium Value,Aging (91-180 days),85,Tier 1 — High Priority
NJNY07JZ,Darcel Schlecht,GTX Basic,GTX,Codehow,software,2714.9,2641.0,Engaging,2017-07-29,155,Enterprise,Low Value,Aging (91-180 days),75,Tier 1 — High Priority
NK1B8YME,Cassey Cress,GTX Plus Pro,GTX,,,,,Engaging,2017-07-09,175,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
NKFG3KKP,Versie Hillebrand,GTX Plus Pro,GTX,,,,,Prospecting,,0,Unassigned Account,High Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
NKPH3EFG,Cassey Cress,MG Advanced,MG,,,,,Engaging,2016-12-18,378,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
NMKAJZJ4,Kary Hendrixson,MG Special,MG,,,,,Engaging,2017-03-06,300,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
NMLTE4CS,Maureen Marcano,GTX Plus Pro,GTX,,,,,Engaging,2017-09-30,92,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
NMY6FA6X,Corliss Cosme,MG Advanced,MG,,,,,Engaging,2017-04-24,251,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
NNH4EBG8,Vicki Laflamme,MG Special,MG,Mathtouch,marketing,3027.46,9516.0,Engaging,2017-08-03,150,Enterprise,Low Value,Aging (91-180 days),75,Tier 1 — High Priority
NNNEMOZ5,James Ascencio,GTX Plus Pro,GTX,,,,,Engaging,2017-11-05,56,Unassigned Account,High Value,Recent (<= 90 days),80,Tier 1 — High Priority
NOLCZMV6,Violet Mclelland,GTX Pro,GTX,Goodsilron,marketing,2952.73,5107.0,Engaging,2017-02-21,313,Enterprise,High Value,Stalled / Critical (> 180 days),90,Tier 1 — High Priority
NPORW46K,Anna Snelling,MG Special,MG,,,,,Engaging,2017-08-14,139,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
NR2EDMKC,Cecily Lampkin,MG Advanced,MG,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
NR947OAB,Kami Bicknell,GTX Pro,GTX,,,,,Engaging,2017-02-24,310,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
